,Unnamed: 0,Date,Delhi,Mumbai,Chennai,Kolkata,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Type,Mean,Mean_pc
1431,1431,2020-10-31,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1432,1432,2020-10-30,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1433,1433,2020-10-28,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1434,1434,2020-10-27,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1435,1435,2020-10-26,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1436,1436,2020-10-25,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1437,1437,2020-10-24,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1438,1438,2020-10-23,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1439,1439,2020-10-22,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1440,1440,2020-10-21,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1441,1441,2020-10-20,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1442,1442,2020-10-19,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1443,1443,2020-10-18,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1444,1444,2020-10-17,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1445,1445,2020-10-16,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1446,1446,2020-10-15,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1447,1447,2020-10-14,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1448,1448,2020-10-13,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1449,1449,2020-10-12,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1450,1450,2020-10-11,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1451,1451,2020-10-10,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1452,1452,2020-10-09,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1453,1453,2020-10-08,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1454,1454,2020-10-07,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1455,1455,2020-10-06,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1456,1456,2020-10-05,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1457,1457,2020-10-04,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1458,1458,2020-10-03,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1459,1459,2020-10-02,70.46,76.86,75.95,73.99,29.31,28.31,32.29,30.61,Diesel,74.315,30.129999999999995
1460,1460,2020-10-01,70.53,76.93,76.01,74.05,29.44,28.43,32.4,30.71,Diesel,74.38,30.245000000000005
1461,1461,2020-09-30,70.63,77.04,76.1,74.15,29.62,28.61,32.56,30.89,Diesel,74.48,30.42
1462,1462,2020-09-29,70.63,77.04,76.1,74.15,29.62,28.61,32.56,30.89,Diesel,74.48,30.42
1463,1463,2020-09-28,70.71,77.12,76.18,74.23,29.77,28.75,32.69,31.03,Diesel,74.56,30.56
1464,1464,2020-09-27,70.8,77.22,76.27,74.32,29.93,28.91,32.85,31.19,Diesel,74.65249999999999,30.72
1465,1465,2020-09-26,70.94,77.36,76.4,74.46,30.19,29.15,33.08,31.44,Diesel,74.78999999999999,30.965
1466,1466,2020-09-25,71.1,77.53,76.55,74.62,30.48,29.43,33.34,31.72,Diesel,74.95,31.2425
1467,1467,2020-09-24,71.28,77.73,76.72,74.8,30.81,29.77,33.64,32.04,Diesel,75.1325,31.565
1468,1468,2020-09-23,71.28,77.73,76.72,74.8,30.81,29.77,33.64,32.04,Diesel,75.1325,31.565
1469,1469,2020-09-22,71.28,77.73,76.72,74.8,30.81,29.77,33.64,32.04,Diesel,75.1325,31.565
1470,1470,2020-09-21,71.43,77.87,76.85,74.94,31.09,30.0,33.86,32.29,Diesel,75.27250000000001,31.81
1471,1471,2020-09-20,71.58,78.02,76.99,75.09,31.36,30.25,34.11,32.55,Diesel,75.42,32.067499999999995
1472,1472,2020-09-19,71.82,78.27,77.21,75.32,31.8,30.67,34.49,32.96,Diesel,75.65499999999999,32.480000000000004
1473,1473,2020-09-18,72.02,78.48,77.4,75.52,32.17,31.02,34.82,33.31,Diesel,75.85499999999999,32.83
1474,1474,2020-09-17,72.37,78.85,77.73,75.87,32.81,31.64,35.39,33.93,Diesel,76.205,33.442499999999995
1475,1475,2020-09-16,72.56,79.05,77.91,76.06,33.16,31.97,35.71,34.26,Diesel,76.39500000000001,33.775
1476,1476,2020-09-15,72.56,79.05,77.91,76.06,33.16,31.97,35.71,34.26,Diesel,76.39500000000001,33.775
1477,1477,2020-09-14,72.78,79.29,78.12,76.28,33.57,32.37,36.07,34.65,Diesel,76.6175,34.165
1478,1478,2020-09-13,72.93,79.45,78.26,76.43,33.84,32.64,36.32,34.92,Diesel,76.7675,34.43
1479,1479,2020-09-12,72.93,79.45,78.26,76.43,33.84,32.64,36.32,34.92,Diesel,76.7675,34.43
1480,1480,2020-09-11,73.05,79.57,78.38,76.55,34.06,32.84,36.53,35.13,Diesel,76.8875,34.64
1481,1481,2020-09-10,73.05,79.57,78.38,76.55,34.06,32.84,36.53,35.13,Diesel,76.8875,34.64
1482,1482,2020-09-09,73.16,79.69,78.48,76.66,34.26,33.04,36.7,35.32,Diesel,76.9975,34.83
1483,1483,2020-09-08,73.16,79.69,78.48,76.66,34.26,33.04,36.7,35.32,Diesel,76.9975,34.83
1484,1484,2020-09-07,73.16,79.69,78.48,76.66,34.26,33.04,36.7,35.32,Diesel,76.9975,34.83
1485,1485,2020-09-06,73.27,79.81,78.58,76.77,34.47,33.24,36.88,35.52,Diesel,77.10749999999999,35.0275
1486,1486,2020-09-05,73.27,79.81,78.58,76.77,34.47,33.24,36.88,35.52,Diesel,77.10749999999999,35.0275
1487,1487,2020-09-04,73.4,79.94,78.71,76.9,34.7,33.46,37.1,35.75,Diesel,77.2375,35.2525
1488,1488,2020-09-03,73.4,79.94,78.71,76.9,34.7,33.46,37.1,35.75,Diesel,77.2375,35.2525
1489,1489,2020-09-01,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1490,1490,2020-08-31,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1491,1491,2020-08-30,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1492,1492,2020-08-29,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1493,1493,2020-08-28,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1494,1494,2020-08-27,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1495,1495,2020-08-26,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1496,1496,2020-08-25,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1497,1497,2020-08-24,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1498,1498,2020-08-23,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1499,1499,2020-08-22,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1500,1500,2020-08-21,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1501,1501,2020-08-20,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1502,1502,2020-08-19,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1503,1503,2020-08-18,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1504,1504,2020-08-17,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1505,1505,2020-08-16,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1506,1506,2020-08-15,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1507,1507,2020-08-14,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1508,1508,2020-08-13,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1509,1509,2020-08-12,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1510,1510,2020-08-11,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1511,1511,2020-08-10,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1512,1512,2020-08-09,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1513,1513,2020-08-08,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1514,1514,2020-08-07,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1515,1515,2020-08-06,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1516,1516,2020-08-05,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1517,1517,2020-08-04,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1518,1518,2020-08-03,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1519,1519,2020-08-02,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1520,1520,2020-08-01,73.56,80.11,78.86,77.06,35.0,33.74,37.36,36.03,Diesel,77.39750000000001,35.5325
1521,1521,2020-07-31,73.56,80.11,78.86,77.04,35.0,33.74,37.36,35.99,Diesel,77.39250000000001,35.52250000000001
1522,1522,2020-07-30,81.94,80.11,78.86,77.04,50.38,33.74,37.36,35.99,Diesel,79.48750000000001,39.36750000000001
1523,1523,2020-07-29,81.94,80.11,78.86,77.04,50.38,33.74,37.36,35.99,Diesel,79.48750000000001,39.36750000000001
1524,1524,2020-07-28,81.94,80.11,78.86,77.04,50.38,33.74,37.36,35.99,Diesel,79.48750000000001,39.36750000000001
1525,1525,2020-07-27,81.94,80.11,78.86,77.04,50.38,33.74,37.36,35.99,Diesel,79.48750000000001,39.36750000000001
1526,1526,2020-07-26,81.94,80.11,78.86,77.04,50.38,33.74,37.36,35.99,Diesel,79.48750000000001,39.36750000000001
1527,1527,2020-07-25,81.79,79.97,78.73,76.91,50.1,33.51,37.14,35.76,Diesel,79.35,39.1275
1528,1528,2020-07-24,81.64,79.83,78.6,76.77,49.83,33.27,36.91,35.52,Diesel,79.21000000000001,38.8825
1529,1529,2020-07-23,81.64,79.83,78.6,76.77,49.83,33.27,36.91,35.52,Diesel,79.21000000000001,38.8825
1530,1530,2020-07-22,81.64,79.83,78.6,76.77,49.83,33.27,36.91,35.52,Diesel,79.21000000000001,38.8825
1531,1531,2020-07-21,81.64,79.83,78.6,76.77,49.83,33.27,36.91,35.52,Diesel,79.21000000000001,38.8825
1532,1532,2020-07-20,81.64,79.83,78.6,76.77,49.83,33.27,36.91,35.52,Diesel,79.21000000000001,38.8825
1533,1533,2020-07-19,81.52,79.71,78.5,76.67,49.61,33.07,36.74,35.34,Diesel,79.1,38.690000000000005
1534,1534,2020-07-18,81.52,79.71,78.5,76.67,49.61,33.07,36.74,35.34,Diesel,79.1,38.690000000000005
1535,1535,2020-07-17,81.35,79.56,78.37,76.49,49.29,32.82,36.51,35.02,Diesel,78.9425,38.41
1536,1536,2020-07-16,81.18,79.4,78.22,76.33,48.98,32.55,36.25,34.74,Diesel,78.7825,38.13
1537,1537,2020-07-15,81.18,79.4,78.22,76.33,48.98,32.55,36.25,34.74,Diesel,78.7825,38.13
1538,1538,2020-07-14,81.05,79.27,78.11,76.17,48.74,32.34,36.06,34.46,Diesel,78.65,37.900000000000006
1539,1539,2020-07-13,81.05,79.27,78.11,76.17,48.74,32.34,36.06,34.46,Diesel,78.65,37.900000000000006
1540,1540,2020-07-12,80.94,79.17,78.01,76.05,48.54,32.17,35.88,34.25,Diesel,78.5425,37.71
1541,1541,2020-07-11,80.78,79.05,77.91,75.89,48.25,31.97,35.71,33.96,Diesel,78.4075,37.472500000000004
1542,1542,2020-07-10,80.78,79.05,77.91,75.89,48.25,31.97,35.71,33.96,Diesel,78.4075,37.472500000000004
1543,1543,2020-07-09,80.78,79.05,77.91,75.89,48.25,31.97,35.71,33.96,Diesel,78.4075,37.472500000000004
1544,1544,2020-07-08,80.78,79.05,77.91,75.89,48.25,31.97,35.71,33.96,Diesel,78.4075,37.472500000000004
1545,1545,2020-07-06,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1546,1546,2020-07-05,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1547,1547,2020-07-04,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1548,1548,2020-07-03,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1549,1549,2020-07-02,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1550,1550,2020-07-01,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1551,1551,2020-06-30,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1552,1552,2020-06-29,80.53,78.83,77.72,75.64,47.79,31.6,35.38,33.52,Diesel,78.18,37.0725
1553,1553,2020-06-28,80.4,78.71,77.61,75.52,47.55,31.4,35.19,33.31,Diesel,78.06,36.8625
1554,1554,2020-06-27,80.4,78.71,77.61,75.52,47.55,31.4,35.19,33.31,Diesel,78.06,36.8625
1555,1555,2020-06-26,80.19,78.51,77.44,75.34,47.16,31.07,34.89,32.99,Diesel,77.87,36.5275
1556,1556,2020-06-25,80.02,78.34,77.29,75.18,46.85,30.78,34.63,32.71,Diesel,77.70750000000001,36.2425
1557,1557,2020-06-24,79.88,78.22,77.17,75.06,46.6,30.58,34.42,32.5,Diesel,77.5825,36.025000000000006
1558,1558,2020-06-23,79.4,77.76,76.77,74.63,45.71,29.82,33.72,31.74,Diesel,77.14,35.2475
1559,1559,2020-06-22,78.85,77.24,76.3,74.14,44.71,28.95,32.9,30.87,Diesel,76.6325,34.3575
1560,1560,2020-06-21,78.27,76.69,75.8,73.61,43.64,28.03,32.03,29.94,Diesel,76.0925,33.41
1561,1561,2020-06-20,77.67,76.11,75.29,73.07,42.54,27.06,31.14,28.98,Diesel,75.535,32.43
1562,1562,2020-06-19,77.06,75.53,74.77,72.53,41.42,26.09,30.24,28.03,Diesel,74.9725,31.445
1563,1563,2020-06-18,76.43,74.93,74.23,71.96,40.26,25.09,29.3,27.03,Diesel,74.3875,30.419999999999998
1564,1564,2020-06-17,75.79,74.32,73.69,71.38,39.09,24.07,28.36,26.0,Diesel,73.795,29.38
1565,1565,2020-06-16,75.19,73.75,73.17,70.84,37.99,23.12,27.45,25.05,Diesel,73.2375,28.4025
1566,1566,2020-06-15,74.62,73.21,72.69,70.33,36.94,22.22,26.62,24.15,Diesel,72.71249999999999,27.4825
1567,1567,2020-06-14,74.03,72.64,72.18,69.8,35.86,21.27,25.73,23.21,Diesel,72.16250000000001,26.517500000000002
1568,1568,2020-06-13,73.39,72.03,71.64,69.23,34.69,20.25,24.79,22.21,Diesel,71.5725,25.485
1569,1569,2020-06-12,72.81,71.48,71.14,68.7,33.62,19.33,23.92,21.27,Diesel,71.0325,24.535
1570,1570,2020-06-11,72.22,70.92,70.64,68.17,32.54,18.4,23.04,20.34,Diesel,70.4875,23.58
1571,1571,2020-06-10,71.62,70.35,70.13,67.63,31.44,17.45,22.16,19.38,Diesel,69.9325,22.607499999999998
1572,1572,2020-06-09,71.17,69.92,69.74,67.23,30.61,16.73,21.48,18.68,Diesel,69.515,21.875000000000004
1573,1573,2020-06-08,70.59,69.37,69.25,66.71,29.55,15.81,20.62,17.76,Diesel,68.98,20.935000000000002
1574,1574,2020-06-07,69.99,68.79,68.74,66.17,28.45,14.84,19.74,16.8,Diesel,68.4225,19.9575
1575,1575,2020-06-06,69.39,68.21,68.22,65.62,27.34,13.87,18.83,15.83,Diesel,67.86,18.9675
1576,1576,2020-06-05,69.39,68.21,68.22,65.62,27.34,13.87,18.83,15.83,Diesel,67.86,18.9675
1577,1577,2020-06-04,69.39,68.21,68.22,65.62,27.34,13.87,18.83,15.83,Diesel,67.86,18.9675
1578,1578,2020-06-03,69.39,68.21,68.22,65.62,27.34,13.87,18.83,15.83,Diesel,67.86,18.9675
1579,1579,2020-06-02,69.39,68.21,68.22,65.62,27.34,13.87,18.83,15.83,Diesel,67.86,18.9675
1580,1580,2020-06-01,69.39,68.21,68.22,65.62,27.34,13.87,18.83,15.83,Diesel,67.86,18.9675
1581,1581,2020-05-31,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1582,1582,2020-05-30,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1583,1583,2020-05-29,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1584,1584,2020-05-28,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1585,1585,2020-05-27,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1586,1586,2020-05-26,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1587,1587,2020-05-25,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1588,1588,2020-05-24,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1589,1589,2020-05-23,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1590,1590,2020-05-22,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1591,1591,2020-05-21,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1592,1592,2020-05-20,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1593,1593,2020-05-19,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1594,1594,2020-05-18,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1595,1595,2020-05-17,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1596,1596,2020-05-16,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1597,1597,2020-05-15,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1598,1598,2020-05-14,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1599,1599,2020-05-13,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1600,1600,2020-05-12,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1601,1601,2020-05-10,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1602,1602,2020-05-09,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1603,1603,2020-05-08,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1604,1604,2020-05-07,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1605,1605,2020-05-06,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1606,1606,2020-05-05,69.39,66.21,68.22,65.62,27.34,10.53,18.83,15.83,Diesel,67.36,18.1325
1607,1607,2020-05-04,62.29,66.21,68.22,65.62,14.31,10.53,18.83,15.83,Diesel,65.58500000000001,14.875
1608,1608,2020-05-03,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1609,1609,2020-05-02,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1610,1610,2020-05-01,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1611,1611,2020-04-30,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1612,1612,2020-04-29,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1613,1613,2020-04-28,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1614,1614,2020-04-27,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1615,1615,2020-04-26,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1616,1616,2020-04-25,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1617,1617,2020-04-24,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1618,1618,2020-04-23,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1619,1619,2020-04-22,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1620,1620,2020-04-21,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1621,1621,2020-04-20,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1622,1622,2020-04-19,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1623,1623,2020-04-18,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1624,1624,2020-04-17,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1625,1625,2020-04-16,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1626,1626,2020-04-15,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1627,1627,2020-04-14,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1628,1628,2020-04-13,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1629,1629,2020-04-12,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1630,1630,2020-04-11,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1631,1631,2020-04-10,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1632,1632,2020-04-09,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1633,1633,2020-04-08,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1634,1634,2020-04-07,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1635,1635,2020-04-06,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1636,1636,2020-04-05,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1637,1637,2020-04-04,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1638,1638,2020-04-03,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1639,1639,2020-04-02,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1640,1640,2020-04-01,62.29,66.21,65.71,65.62,14.31,10.53,14.46,15.83,Diesel,64.9575,13.7825
1641,1641,2020-03-31,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1642,1642,2020-03-30,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1643,1643,2020-03-29,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1644,1644,2020-03-28,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1645,1645,2020-03-27,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1646,1646,2020-03-26,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1647,1647,2020-03-25,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1648,1648,2020-03-24,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1649,1649,2020-03-23,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1650,1650,2020-03-22,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1651,1651,2020-03-21,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1652,1652,2020-03-20,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1653,1653,2020-03-19,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1654,1654,2020-03-18,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1655,1655,2020-03-17,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1656,1656,2020-03-16,62.29,65.21,65.71,64.62,14.31,8.86,14.46,14.07,Diesel,64.4575,12.925
1657,1657,2020-03-14,62.58,65.51,66.02,64.91,14.85,9.37,15.0,14.58,Diesel,64.755,13.45
1658,1658,2020-03-13,62.74,65.68,66.19,65.07,15.14,9.65,15.29,14.86,Diesel,64.92,13.735
